unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1624677480000,2021-06-26T03:18:00Z,BTC/USDT,32062.58,32066.1,32009.41,32018.39,44.639186,1430273.60929154,721
1624677420000,2021-06-26T03:17:00Z,BTC/USDT,32101.6,32104.3,32062.58,32062.58,51.028172,1636584.79499247,628
1624677360000,2021-06-26T03:16:00Z,BTC/USDT,32118.67,32118.67,32088.41,32101.6,20.060976,644026.10214514,335
1624677300000,2021-06-26T03:15:00Z,BTC/USDT,32062.59,32120.28,32062.59,32118.67,36.899704,1183968.26802879,550
1624677240000,2021-06-26T03:14:00Z,BTC/USDT,32072.99,32100,32062.58,32062.59,18.644405,598023.51371311,440
1624677180000,2021-06-26T03:13:00Z,BTC/USDT,32107.78,32115.78,32064.29,32072.57,32.12549,1030952.36948114,692
1624677120000,2021-06-26T03:12:00Z,BTC/USDT,32110.01,32143.69,32103.53,32107.77,31.31397,1005917.52807989,557
1624677060000,2021-06-26T03:11:00Z,BTC/USDT,32166.99,32184.64,32110,32110,47.142475,1516006.38843345,734
1624677000000,2021-06-26T03:10:00Z,BTC/USDT,32182.74,32182.88,32130.9,32161.71,60.095724,1932656.87142203,923
1624676940000,2021-06-26T03:09:00Z,BTC/USDT,32123.81,32192.43,32120.57,32182.74,213.365742,6863750.72070701,1756
1624676880000,2021-06-26T03:08:00Z,BTC/USDT,32101.22,32146.6,32083.9,32123.81,64.232219,2062885.60515453,942
1624676820000,2021-06-26T03:07:00Z,BTC/USDT,32071.8,32104.07,32071.8,32101.22,23.235582,745653.58231577,453
1624676760000,2021-06-26T03:06:00Z,BTC/USDT,32070.35,32077.29,32034.85,32071.8,47.577611,1525268.08863513,531
1624676700000,2021-06-26T03:05:00Z,BTC/USDT,32029.58,32075.32,32029.58,32072.73,39.978446,1281563.91386842,525
1624676640000,2021-06-26T03:04:00Z,BTC/USDT,32005.3,32049.97,32000.97,32029.58,32.722456,1047802.37126208,573
1624676580000,2021-06-26T03:03:00Z,BTC/USDT,32029.26,32086.68,32000.01,32005.3,45.771636,1467212.94596563,677
1624676520000,2021-06-26T03:02:00Z,BTC/USDT,32097.08,32099.97,32014.34,32032.5,33.901518,1086877.93048848,653
1624676460000,2021-06-26T03:01:00Z,BTC/USDT,32034.21,32115.74,32002.01,32097.07,86.577767,2777330.31239398,1440
1624676400000,2021-06-26T03:00:00Z,BTC/USDT,31943.49,32069.56,31940.01,32034.2,85.310412,2732214.14133812,1316
1624676340000,2021-06-26T02:59:00Z,BTC/USDT,31951.68,31958.27,31920.02,31943.48,20.489886,654578.24741742,390
1624676280000,2021-06-26T02:58:00Z,BTC/USDT,31952,31959.99,31950.01,31953.45,8.896131,284269.91317161,231
1624676220000,2021-06-26T02:57:00Z,BTC/USDT,31964.16,31967.86,31948.29,31952,19.77866,632074.06726101,323
1624676160000,2021-06-26T02:56:00Z,BTC/USDT,31974.75,31981.97,31943.27,31962.05,26.133487,835153.75700219,468
1624676100000,2021-06-26T02:55:00Z,BTC/USDT,31956.85,31978.19,31945.38,31974.74,16.865123,539009.72146233,415
1624676040000,2021-06-26T02:54:00Z,BTC/USDT,31933.09,31978.87,31932.56,31960,20.942049,669264.62242387,466
1624675980000,2021-06-26T02:53:00Z,BTC/USDT,31935.94,31935.94,31920,31933.09,34.687997,1107389.85122225,445
1624675920000,2021-06-26T02:52:00Z,BTC/USDT,31956.63,31980,31930.29,31935.93,21.611557,690529.64914217,428
1624675860000,2021-06-26T02:51:00Z,BTC/USDT,31938,31969.53,31920,31956.63,90.040178,2874822.47775832,978
1624675800000,2021-06-26T02:50:00Z,BTC/USDT,31986.53,32010.49,31934.35,31942.23,65.086557,2081044.43733064,959
1624675740000,2021-06-26T02:49:00Z,BTC/USDT,31960.65,31987.58,31928.57,31987.58,30.023175,959332.23478425,798
1624675680000,2021-06-26T02:48:00Z,BTC/USDT,31995.45,32018.33,31952.9,31960.65,38.937998,1245833.39599839,690
1624675620000,2021-06-26T02:47:00Z,BTC/USDT,31963.73,32012.82,31943.7,31997.16,77.32171,2473534.60157496,973
1624675560000,2021-06-26T02:46:00Z,BTC/USDT,31944.88,31989.92,31907.96,31965.41,42.096892,1345306.16043253,891
1624675500000,2021-06-26T02:45:00Z,BTC/USDT,31901.18,31949.18,31872.98,31947.67,27.189465,867753.41133486,797
1624675440000,2021-06-26T02:44:00Z,BTC/USDT,31869.09,31905.13,31829.91,31901.18,22.866178,728528.79577412,709
1624675380000,2021-06-26T02:43:00Z,BTC/USDT,31839.5,31868.08,31808.72,31864.43,24.051277,765938.87765635,511
1624675320000,2021-06-26T02:42:00Z,BTC/USDT,31796.5,31869.98,31769.99,31841.84,36.435875,1159826.19638429,858
1624675260000,2021-06-26T02:41:00Z,BTC/USDT,31701,31826.41,31700.99,31793.77,42.359805,1345445.00748946,1020
1624675200000,2021-06-26T02:40:00Z,BTC/USDT,31700,31716.35,31700,31700.01,23.848778,756054.95319505,400
1624675140000,2021-06-26T02:39:00Z,BTC/USDT,31706.33,31715.17,31682.02,31700,19.262596,610622.49100255,374
1624675080000,2021-06-26T02:38:00Z,BTC/USDT,31727.24,31727.24,31683.85,31707.83,97.411786,3088002.41256162,665
1624675020000,2021-06-26T02:37:00Z,BTC/USDT,31718.55,31728.31,31705,31727.2,13.196027,418523.77512818,362
1624674960000,2021-06-26T02:36:00Z,BTC/USDT,31719.11,31726.7,31695.05,31722.96,18.611557,590150.52455026,508
1624674900000,2021-06-26T02:35:00Z,BTC/USDT,31744.08,31765.64,31701.01,31719.1,26.856714,851906.80586631,562
1624674840000,2021-06-26T02:34:00Z,BTC/USDT,31762.49,31793.6,31701,31745.67,23.933214,759687.93176618,883
1624674780000,2021-06-26T02:33:00Z,BTC/USDT,31725.7,31770.62,31701,31762.49,19.336831,613515.82101677,555
1624674720000,2021-06-26T02:32:00Z,BTC/USDT,31721.14,31741.61,31702,31725.71,38.471147,1220281.44778963,588
1624674660000,2021-06-26T02:31:00Z,BTC/USDT,31781.68,31781.68,31717.94,31721.28,28.657303,909715.2142734,592
1624674600000,2021-06-26T02:30:00Z,BTC/USDT,31778.68,31784.33,31734.65,31781.67,16.614387,527583.56507237,549
1624674540000,2021-06-26T02:29:00Z,BTC/USDT,31781.76,31807.43,31760.01,31784.34,25.027505,795543.4036493,602
1624674480000,2021-06-26T02:28:00Z,BTC/USDT,31787.06,31797.85,31750,31781.76,29.183345,927195.79515767,633
1624674420000,2021-06-26T02:27:00Z,BTC/USDT,31775.95,31800,31768.64,31790.91,27.370946,870034.87675227,407
1624674360000,2021-06-26T02:26:00Z,BTC/USDT,31822.97,31838.05,31756.41,31775.96,43.442075,1381192.75656726,852
1624674300000,2021-06-26T02:25:00Z,BTC/USDT,31840.31,31875.24,31819.4,31819.4,53.118693,1691873.43513567,640
1624674240000,2021-06-26T02:24:00Z,BTC/USDT,31875.68,31905.53,31826.53,31840.32,37.479082,1194730.89320316,588
1624674180000,2021-06-26T02:23:00Z,BTC/USDT,31812.1,31877.92,31810,31877.92,15.019053,478160.39261685,408
1624674120000,2021-06-26T02:22:00Z,BTC/USDT,31807.88,31841.47,31801.66,31812.07,17.226062,548173.68770883,424
1624674060000,2021-06-26T02:21:00Z,BTC/USDT,31824,31873.44,31800.01,31804.74,23.13246,736419.5037574,523
1624674000000,2021-06-26T02:20:00Z,BTC/USDT,31886.32,31886.32,31777.09,31824,68.408049,2176636.11173988,1252
1624673940000,2021-06-26T02:19:00Z,BTC/USDT,31859.94,31907.12,31859.94,31886.32,20.784122,662788.65715668,480
1624673880000,2021-06-26T02:18:00Z,BTC/USDT,31903.01,31903.01,31859.94,31859.95,24.060713,767083.86842934,645
1624673820000,2021-06-26T02:17:00Z,BTC/USDT,31927.01,31963.85,31900,31903,25.148223,803020.64413528,558
1624673760000,2021-06-26T02:16:00Z,BTC/USDT,32010.49,32010.49,31922.34,31923.16,23.119506,738921.91021614,555
1624673700000,2021-06-26T02:15:00Z,BTC/USDT,31989.35,32033.33,31983.28,32010.49,21.544306,689667.05211972,434
1624673640000,2021-06-26T02:14:00Z,BTC/USDT,31975.02,32004.54,31975.02,31985.09,12.209045,390599.96771588,317
1624673580000,2021-06-26T02:13:00Z,BTC/USDT,31950.03,32001.69,31946.03,31978.66,34.859195,1114998.01893271,597
1624673520000,2021-06-26T02:12:00Z,BTC/USDT,31978.51,31989.19,31912.93,31950.04,43.260427,1381869.00856249,828
1624673460000,2021-06-26T02:11:00Z,BTC/USDT,32009,32029.7,31978.51,31978.51,19.787024,633350.45634901,535
1624673400000,2021-06-26T02:10:00Z,BTC/USDT,32004.58,32033.32,31985.21,32008.99,21.193804,678337.17300113,614
1624673340000,2021-06-26T02:09:00Z,BTC/USDT,31989.34,32082.46,31987.66,32004.35,55.378891,1774327.39070347,1032
1624673280000,2021-06-26T02:08:00Z,BTC/USDT,31958.25,32000,31923.44,31989.34,26.90806,860281.45061911,657
1624673220000,2021-06-26T02:07:00Z,BTC/USDT,31933.07,31958.26,31920,31958.26,31.396171,1002607.66156221,580
1624673160000,2021-06-26T02:06:00Z,BTC/USDT,31958.54,31963.06,31928.1,31933.08,35.669579,1139318.3667131,595
1624673100000,2021-06-26T02:05:00Z,BTC/USDT,31950.7,31990,31950.7,31958.54,37.095356,1186083.22441904,634
1624673040000,2021-06-26T02:04:00Z,BTC/USDT,31906.36,31962.46,31906.28,31950.69,20.471174,653663.0352264,546
1624672980000,2021-06-26T02:03:00Z,BTC/USDT,31884.86,31930.62,31879.5,31911.93,28.498355,909276.22542282,874
1624672920000,2021-06-26T02:02:00Z,BTC/USDT,31976.94,31983.43,31873.67,31884.87,51.1874,1634102.32466013,965
1624672860000,2021-06-26T02:01:00Z,BTC/USDT,32001.31,32011.66,31947.32,31976.93,39.995072,1278903.14074893,732
1624672800000,2021-06-26T02:00:00Z,BTC/USDT,31970.03,32078.74,31966.57,32005.26,78.857166,2525707.81805459,1525
1624672740000,2021-06-26T01:59:00Z,BTC/USDT,32005.6,32016.64,31937.51,31968.35,52.083489,1665052.1081851,876
1624672680000,2021-06-26T01:58:00Z,BTC/USDT,31968.59,32046.51,31958.2,32007.5,121.274851,3880891.1775471,1625
1624672620000,2021-06-26T01:57:00Z,BTC/USDT,31856.98,31992.54,31856.97,31968.59,98.366978,3142392.71201762,1885
1624672560000,2021-06-26T01:56:00Z,BTC/USDT,31836.84,31920.39,31834.19,31859.99,60.618719,1932419.47578551,1205
1624672500000,2021-06-26T01:55:00Z,BTC/USDT,31813.77,31849.99,31780,31834.73,29.814731,948444.92675612,636
1624672440000,2021-06-26T01:54:00Z,BTC/USDT,31710.76,31839.93,31702.34,31818.42,104.949651,3335812.90751056,1206
1624672380000,2021-06-26T01:53:00Z,BTC/USDT,31735.17,31749.7,31690,31710.76,20.250936,642478.95051068,425
1624672320000,2021-06-26T01:52:00Z,BTC/USDT,31714.76,31747.27,31714.75,31736.23,22.59815,717088.67509313,418
1624672260000,2021-06-26T01:51:00Z,BTC/USDT,31687.61,31730,31678.61,31714.76,20.433102,647948.71006102,577
1624672200000,2021-06-26T01:50:00Z,BTC/USDT,31674.58,31696.25,31645.4,31685.02,22.449195,710968.74944425,410
1624672140000,2021-06-26T01:49:00Z,BTC/USDT,31601.86,31684.61,31585.69,31684.61,36.535474,1155899.63701515,762
1624672080000,2021-06-26T01:48:00Z,BTC/USDT,31707.4,31719.79,31600,31607.2,38.304782,1212712.26183127,957
1624672020000,2021-06-26T01:47:00Z,BTC/USDT,31616.91,31749.58,31596.42,31706.67,59.282793,1878389.48215577,1252
1624671960000,2021-06-26T01:46:00Z,BTC/USDT,31537.02,31624.91,31519,31616.91,66.598758,2101107.04065506,1102
1624671900000,2021-06-26T01:45:00Z,BTC/USDT,31648.87,31692.77,31530.7,31537.02,71.272949,2253589.30921978,1526
1624671840000,2021-06-26T01:44:00Z,BTC/USDT,31634.05,31655.56,31609.2,31648.88,27.185284,859872.40210693,558
1624671780000,2021-06-26T01:43:00Z,BTC/USDT,31614.01,31650.54,31583.57,31634.05,40.293538,1273970.78488419,645
1624671720000,2021-06-26T01:42:00Z,BTC/USDT,31626.11,31653.65,31610.01,31618.02,64.460761,2038890.40268041,830
1624671660000,2021-06-26T01:41:00Z,BTC/USDT,31603.09,31641.49,31593.15,31626.1,42.550647,1345192.94447731,691
1624671600000,2021-06-26T01:40:00Z,BTC/USDT,31646.99,31646.99,31575.7,31603.1,86.739613,2742254.42109912,1476
1624671540000,2021-06-26T01:39:00Z,BTC/USDT,31671.08,31671.08,31617.65,31647,45.859928,1451094.55287609,868
1624671480000,2021-06-26T01:38:00Z,BTC/USDT,31710,31729.2,31644.62,31670,64.362838,2039108.00381781,1070
1624671420000,2021-06-26T01:37:00Z,BTC/USDT,31765.51,31787.41,31703.93,31710,44.140471,1401114.19361802,683
1624671360000,2021-06-26T01:36:00Z,BTC/USDT,31729.52,31779,31729.51,31764.13,34.407941,1092304.33566116,583
1624671300000,2021-06-26T01:35:00Z,BTC/USDT,31733.34,31744.73,31701.7,31729.51,22.358384,709205.79587651,684
1624671240000,2021-06-26T01:34:00Z,BTC/USDT,31813.95,31813.95,31733.33,31733.33,35.844387,1139041.96799021,704
1624671180000,2021-06-26T01:33:00Z,BTC/USDT,31819.24,31819.38,31782.01,31813.95,22.400389,712372.30238236,541
1624671120000,2021-06-26T01:32:00Z,BTC/USDT,31771.24,31864.79,31766.63,31819.69,33.066773,1052468.74542856,890
1624671060000,2021-06-26T01:31:00Z,BTC/USDT,31786.75,31799.9,31755.35,31766.6,19.149903,608478.15239174,573
1624671000000,2021-06-26T01:30:00Z,BTC/USDT,31753.89,31809.99,31730.91,31788.26,37.01401,1176388.04352586,703
1624670940000,2021-06-26T01:29:00Z,BTC/USDT,31723.55,31777.23,31715.37,31756.99,47.566305,1509883.25290796,739
1624670880000,2021-06-26T01:28:00Z,BTC/USDT,31692.21,31781.59,31692.21,31731.3,94.707021,3005992.81574488,1387
1624670820000,2021-06-26T01:27:00Z,BTC/USDT,31701.7,31733.17,31678,31692.08,22.556553,714900.83997358,538
1624670760000,2021-06-26T01:26:00Z,BTC/USDT,31683.4,31737.66,31678.71,31699.22,20.271122,642709.09150173,572
1624670700000,2021-06-26T01:25:00Z,BTC/USDT,31683.47,31757.91,31681.19,31683.4,39.767417,1261239.91676733,707
1624670640000,2021-06-26T01:24:00Z,BTC/USDT,31702.37,31702.38,31659.2,31683.47,28.34214,897974.84964479,498
1624670580000,2021-06-26T01:23:00Z,BTC/USDT,31712.76,31716.01,31657.83,31700.35,45.740188,1449438.89141656,1151
1624670520000,2021-06-26T01:22:00Z,BTC/USDT,31729.8,31750,31713.19,31713.76,34.273419,1087509.72760146,535
1624670460000,2021-06-26T01:21:00Z,BTC/USDT,31758.8,31763.67,31713.68,31729.8,37.964151,1204667.29784245,858
1624670400000,2021-06-26T01:20:00Z,BTC/USDT,31762.86,31794.15,31756.18,31762.16,26.707754,848655.83331489,562
1624670340000,2021-06-26T01:19:00Z,BTC/USDT,31795.01,31828.69,31757.27,31762.86,25.053,796416.24368654,607
1624670280000,2021-06-26T01:18:00Z,BTC/USDT,31829.24,31849.26,31795.01,31795.01,25.854926,822879.24653158,527
1624670220000,2021-06-26T01:17:00Z,BTC/USDT,31841.1,31880.18,31820,31831.92,15.793936,502882.0590414,350
1624670160000,2021-06-26T01:16:00Z,BTC/USDT,31847.52,31890.64,31814.97,31841.11,20.031461,638046.18913472,459
1624670100000,2021-06-26T01:15:00Z,BTC/USDT,31813.14,31862.64,31775.42,31847.56,27.983363,890111.02540204,567
1624670040000,2021-06-26T01:14:00Z,BTC/USDT,31780.97,31837.91,31780.84,31817.09,30.404921,967008.44898947,487
1624669980000,2021-06-26T01:13:00Z,BTC/USDT,31823.04,31870.65,31778.7,31780.97,55.377009,1761344.80452276,665
1624669920000,2021-06-26T01:12:00Z,BTC/USDT,31795,31848.93,31789.03,31821.51,55.313284,1759936.9414402,778
1624669860000,2021-06-26T01:11:00Z,BTC/USDT,31896.77,31896.8,31786.78,31795,67.578146,2150551.52551365,1341
1624669800000,2021-06-26T01:10:00Z,BTC/USDT,31921.7,32017.74,31888.46,31890.74,59.833069,1912297.03297258,1193
1624669740000,2021-06-26T01:09:00Z,BTC/USDT,31878.44,31924.47,31870.63,31921.7,14.806134,472422.28854066,318
1624669680000,2021-06-26T01:08:00Z,BTC/USDT,31867.51,31908.08,31850,31880.12,26.343782,839700.27650279,490
1624669620000,2021-06-26T01:07:00Z,BTC/USDT,31910.01,31922.5,31862.11,31867.51,32.003557,1020692.6029594,689
1624669560000,2021-06-26T01:06:00Z,BTC/USDT,31935.63,31966.76,31910,31910.01,17.520785,559540.24854231,376
1624669500000,2021-06-26T01:05:00Z,BTC/USDT,31939.21,31941.34,31907.74,31934.99,26.988067,861554.58290438,465
1624669440000,2021-06-26T01:04:00Z,BTC/USDT,31907.5,31950.21,31873.11,31939.2,26.588841,848585.51911472,571
1624669380000,2021-06-26T01:03:00Z,BTC/USDT,31866.43,31910,31840.73,31907.5,25.035397,797673.36194465,670
1624669320000,2021-06-26T01:02:00Z,BTC/USDT,31914.55,31930,31863.21,31869,26.770291,853701.97717814,743
1624669260000,2021-06-26T01:01:00Z,BTC/USDT,32032.76,32032.76,31878.47,31911.09,62.243081,1988173.99003437,1384
1624669200000,2021-06-26T01:00:00Z,BTC/USDT,32000,32037.72,31992.66,32032.76,37.117857,1188424.17016375,716
1624669140000,2021-06-26T00:59:00Z,BTC/USDT,31965.02,32000,31955.85,32000,21.218061,678471.60352301,350
1624669080000,2021-06-26T00:58:00Z,BTC/USDT,31949.51,31980,31946.61,31965.08,16.075212,514003.42017219,331
1624669020000,2021-06-26T00:57:00Z,BTC/USDT,31926.06,31971,31926.06,31949.51,46.402113,1482831.51265892,479
1624668960000,2021-06-26T00:56:00Z,BTC/USDT,31913.01,31950,31909.28,31923.28,29.709774,948679.48769326,458
1624668900000,2021-06-26T00:55:00Z,BTC/USDT,32000,32000,31900.54,31913.02,33.820499,1079832.14768292,637
1624668840000,2021-06-26T00:54:00Z,BTC/USDT,31930,32000,31883.69,32000,40.392015,1290013.83120972,895
1624668780000,2021-06-26T00:53:00Z,BTC/USDT,32001.36,32005.1,31930.05,31930.05,61.133234,1953956.61624318,880
1624668720000,2021-06-26T00:52:00Z,BTC/USDT,32014.46,32022.18,32000,32000.36,22.699615,726648.22007446,426
1624668660000,2021-06-26T00:51:00Z,BTC/USDT,32042.51,32044.74,32000,32016.79,29.501366,944551.80655785,584
1624668600000,2021-06-26T00:50:00Z,BTC/USDT,32108.02,32117.06,32040.09,32042.51,70.123007,2249861.48602059,739
1624668540000,2021-06-26T00:49:00Z,BTC/USDT,32093.28,32120.3,32050,32104.01,24.568695,788493.79525757,597
1624668480000,2021-06-26T00:48:00Z,BTC/USDT,32040.49,32118.77,32018.04,32093.29,31.978698,1025169.71188381,762
1624668420000,2021-06-26T00:47:00Z,BTC/USDT,32095.14,32110.39,32007.33,32040.48,69.539073,2229987.02809779,1027
1624668360000,2021-06-26T00:46:00Z,BTC/USDT,31992.49,32118.77,31976.83,32099.56,176.339373,5646172.70204298,1770
1624668300000,2021-06-26T00:45:00Z,BTC/USDT,31930.07,31999,31930.07,31993.3,119.018146,3805309.70914185,1182
1624668240000,2021-06-26T00:44:00Z,BTC/USDT,31928.4,31950,31925.18,31930.07,119.006278,3802027.61990321,1071
1624668180000,2021-06-26T00:43:00Z,BTC/USDT,31943.44,31990.99,31923.21,31925.02,108.527611,3467769.81540922,936
1624668120000,2021-06-26T00:42:00Z,BTC/USDT,31946.49,31950,31900.01,31937.04,68.999429,2203921.32900432,603
1624668060000,2021-06-26T00:41:00Z,BTC/USDT,31902.54,31950,31851.06,31938.43,33.324244,1063553.47216375,717
1624668000000,2021-06-26T00:40:00Z,BTC/USDT,31848.71,31941.19,31831.85,31903.82,42.600495,1358419.18122689,808
1624667940000,2021-06-26T00:39:00Z,BTC/USDT,31821.99,31905.13,31776.55,31848.26,66.712779,2123199.94782939,1214
1624667880000,2021-06-26T00:38:00Z,BTC/USDT,31843.57,31907.99,31804.53,31817.85,35.17455,1120900.18745105,1099
1624667820000,2021-06-26T00:37:00Z,BTC/USDT,31914.98,31980.21,31833,31851.81,48.469093,1546391.61356134,1278
1624667760000,2021-06-26T00:36:00Z,BTC/USDT,31997.23,31997.23,31893.41,31914.97,40.886228,1305966.23119541,1061
1624667700000,2021-06-26T00:35:00Z,BTC/USDT,32059,32059.01,31983.14,31997.22,37.745795,1208051.52739894,788
1624667640000,2021-06-26T00:34:00Z,BTC/USDT,32083.77,32087.92,32000,32059,70.228659,2249954.5544986,1402
1624667580000,2021-06-26T00:33:00Z,BTC/USDT,32133.75,32139.51,32051.13,32083.77,94.152786,3021749.65908495,1617
1624667520000,2021-06-26T00:32:00Z,BTC/USDT,32170,32222,32119.39,32133.75,209.126312,6726287.49153921,2530
1624667460000,2021-06-26T00:31:00Z,BTC/USDT,31903.23,32170,31903.23,32166.99,379.596426,12175934.54146111,5145
1624667400000,2021-06-26T00:30:00Z,BTC/USDT,31857.33,31905.54,31850,31903.22,36.513225,1163683.60701575,929
1624667340000,2021-06-26T00:29:00Z,BTC/USDT,31816.04,31866.8,31797.17,31854.71,51.817787,1649468.89264901,893
1624667280000,2021-06-26T00:28:00Z,BTC/USDT,31770.01,31823.61,31763.96,31818.8,31.869327,1013592.61871967,518
1624667220000,2021-06-26T00:27:00Z,BTC/USDT,31731.9,31780.56,31716.14,31770,20.02409,635913.21998535,404
1624667160000,2021-06-26T00:26:00Z,BTC/USDT,31696.55,31792.04,31696.55,31734.26,31.729479,1007409.17098173,668
1624667100000,2021-06-26T00:25:00Z,BTC/USDT,31738.25,31738.25,31681.83,31692.34,20.67317,655315.94125921,518
1624667040000,2021-06-26T00:24:00Z,BTC/USDT,31739.95,31813.99,31692.3,31738.25,43.821904,1390845.16965409,877
1624666980000,2021-06-26T00:23:00Z,BTC/USDT,31795.32,31797.88,31718.36,31739.95,46.607338,1479827.57864175,896
1624666920000,2021-06-26T00:22:00Z,BTC/USDT,31834.85,31869.64,31783.01,31793.3,43.388255,1380727.18561833,938
1624666860000,2021-06-26T00:21:00Z,BTC/USDT,31884.99,31918.77,31812.01,31830.07,100.390595,3199754.1276549,1590
1624666800000,2021-06-26T00:20:00Z,BTC/USDT,31817.22,31900,31782.66,31885.83,90.291019,2875397.04451343,1440
1624666740000,2021-06-26T00:19:00Z,BTC/USDT,31772.85,31858.89,31766.35,31817.22,118.822654,3778845.24633798,1729
1624666680000,2021-06-26T00:18:00Z,BTC/USDT,31693.11,31780.9,31693.1,31770.21,72.331322,2296807.19676951,1251
1624666620000,2021-06-26T00:17:00Z,BTC/USDT,31704.85,31745.24,31660.54,31690.18,54.733356,1735356.0848829,873
1624666560000,2021-06-26T00:16:00Z,BTC/USDT,31662.62,31740.3,31646.88,31706.06,73.522063,2329509.71855814,1249
1624666500000,2021-06-26T00:15:00Z,BTC/USDT,31610.72,31674.82,31541.84,31662.66,56.146126,1774706.01846008,1271
1624666440000,2021-06-26T00:14:00Z,BTC/USDT,31649.35,31718.27,31610.71,31610.72,117.006844,3704011.03974532,1884
1624666380000,2021-06-26T00:13:00Z,BTC/USDT,31475.99,31649.36,31475.99,31646.04,90.662205,2862508.5872471,1497
1624666320000,2021-06-26T00:12:00Z,BTC/USDT,31439.18,31482.5,31414.18,31476.1,37.953849,1194037.80818618,702
1624666260000,2021-06-26T00:11:00Z,BTC/USDT,31420.31,31497.18,31368.58,31435.19,87.843084,2762163.31279461,1476
1624666200000,2021-06-26T00:10:00Z,BTC/USDT,31458.69,31496.9,31332.8,31420.31,141.349271,4440015.58440746,2268
1624666140000,2021-06-26T00:09:00Z,BTC/USDT,31621.5,31631.54,31442.3,31452.37,93.835479,2959939.83112782,1801
1624666080000,2021-06-26T00:08:00Z,BTC/USDT,31679.26,31758.62,31609.71,31621.5,124.963127,3959839.7099233,1896
1624666020000,2021-06-26T00:07:00Z,BTC/USDT,31610.82,31719.89,31548.01,31684.28,106.283052,3363624.55069776,2016
