unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1624990800000,2021-06-29T18:20:00Z,ETH/USDT,2221.29,2221.75,2218.51,2218.91,304.33975,675544.0801506,910
1624990740000,2021-06-29T18:19:00Z,ETH/USDT,2220.99,2221.29,2219.01,2221.29,224.37307,498150.7246106,870
1624990680000,2021-06-29T18:18:00Z,ETH/USDT,2219.6,2221,2218.1,2220.99,291.27788,646523.6203487,542
1624990620000,2021-06-29T18:17:00Z,ETH/USDT,2223.19,2223.19,2218.03,2219.59,415.14122,921465.1995467,1368
1624990560000,2021-06-29T18:16:00Z,ETH/USDT,2220.76,2225.06,2220.76,2223.2,354.07194,786963.5676555,606
1624990500000,2021-06-29T18:15:00Z,ETH/USDT,2226.1,2226.11,2218.03,2220.57,772.67025,1716333.1506991,1546
1624990440000,2021-06-29T18:14:00Z,ETH/USDT,2226.56,2227,2226,2226.1,274.39936,610985.7760563,626
1624990380000,2021-06-29T18:13:00Z,ETH/USDT,2226.46,2227.06,2225.69,2226.56,176.47911,392921.157307,663
1624990320000,2021-06-29T18:12:00Z,ETH/USDT,2225.68,2227.29,2225.68,2226.45,131.7544,293345.2342545,442
1624990260000,2021-06-29T18:11:00Z,ETH/USDT,2224.28,2227.25,2224.26,2225.69,218.61822,486622.7911882,1039
1624990200000,2021-06-29T18:10:00Z,ETH/USDT,2222.12,2225,2222.12,2224.28,189.71806,421915.7368559,604
1624990140000,2021-06-29T18:09:00Z,ETH/USDT,2221.53,2223.66,2221.53,2222.13,217.40259,483170.325638,720
1624990080000,2021-06-29T18:08:00Z,ETH/USDT,2222.17,2223.35,2220.06,2221.42,549.31739,1220182.1452988,1233
1624990020000,2021-06-29T18:07:00Z,ETH/USDT,2223.16,2228.11,2222,2222.53,1041.40283,2316223.3182565,1375
1624989960000,2021-06-29T18:06:00Z,ETH/USDT,2227.1,2227.5,2222.42,2223.18,650.83971,1447374.2465363,1010
1624989900000,2021-06-29T18:05:00Z,ETH/USDT,2226.23,2231.27,2226.22,2227.05,685.1512,1527039.7526442,1194
1624989840000,2021-06-29T18:04:00Z,ETH/USDT,2225.89,2227.37,2225.01,2226.22,331.42836,737763.4590729,597
1624989780000,2021-06-29T18:03:00Z,ETH/USDT,2226.24,2227.5,2224.19,2226.12,523.29639,1165068.8290091,949
1624989720000,2021-06-29T18:02:00Z,ETH/USDT,2227.92,2229.33,2226,2226.25,365.47673,814027.6857853,853
1624989660000,2021-06-29T18:01:00Z,ETH/USDT,2230.66,2231.81,2226.78,2227.92,354.36825,790029.6215907,793
1624989600000,2021-06-29T18:00:00Z,ETH/USDT,2231.99,2234.82,2228.95,2230.4,544.9489,1216173.4243252,963
1624989540000,2021-06-29T17:59:00Z,ETH/USDT,2233.79,2233.79,2231.07,2231.88,246.91997,551242.8217342,463
1624989480000,2021-06-29T17:58:00Z,ETH/USDT,2235.66,2236.64,2233.01,2233.79,598.3995,1337456.8952348,683
1624989420000,2021-06-29T17:57:00Z,ETH/USDT,2234.44,2236.63,2230.7,2235.28,832.66017,1860493.7213459,969
1624989360000,2021-06-29T17:56:00Z,ETH/USDT,2225.76,2235.99,2225.34,2234.63,953.01282,2126856.480276,1305
1624989300000,2021-06-29T17:55:00Z,ETH/USDT,2224.67,2226.48,2224.66,2225.8,333.33588,741966.8359262,382
1624989240000,2021-06-29T17:54:00Z,ETH/USDT,2225.74,2226.19,2224.29,2224.66,339.50039,755451.5160303,425
1624989180000,2021-06-29T17:53:00Z,ETH/USDT,2222.64,2226.14,2221.04,2225.8,1175.71779,2614516.2289293,1029
1624989120000,2021-06-29T17:52:00Z,ETH/USDT,2225.26,2226,2221.55,2222.64,675.96021,1503115.4297863,851
1624989060000,2021-06-29T17:51:00Z,ETH/USDT,2225.8,2226.5,2224.99,2225.26,337.30721,750692.3980661,438
1624989000000,2021-06-29T17:50:00Z,ETH/USDT,2227.57,2229.21,2224.75,2225.8,522.53839,1163441.1862671,763
1624988940000,2021-06-29T17:49:00Z,ETH/USDT,2227.44,2228.99,2226.7,2227.53,523.21647,1165548.2341649,555
1624988880000,2021-06-29T17:48:00Z,ETH/USDT,2228.68,2229.23,2227.01,2227.45,427.01203,951398.4256591,447
1624988820000,2021-06-29T17:47:00Z,ETH/USDT,2227.72,2228.89,2225.86,2228.4,611.00828,1360822.6767795,732
1624988760000,2021-06-29T17:46:00Z,ETH/USDT,2232.71,2232.71,2227.72,2227.73,321.13498,716037.2078096,469
1624988700000,2021-06-29T17:45:00Z,ETH/USDT,2235.07,2235.72,2231.75,2232.7,266.40593,594965.3091025,378
1624988640000,2021-06-29T17:44:00Z,ETH/USDT,2236.03,2236.45,2234.21,2235.18,578.54134,1292909.7114991,496
1624988580000,2021-06-29T17:43:00Z,ETH/USDT,2230.91,2238.29,2230.67,2236.03,1273.34846,2845864.7325119,1005
1624988520000,2021-06-29T17:42:00Z,ETH/USDT,2231.03,2231.4,2230.2,2230.98,354.33141,790528.9846126,426
1624988460000,2021-06-29T17:41:00Z,ETH/USDT,2228.46,2231.76,2227.73,2231.03,383.71517,855776.3917681,455
1624988400000,2021-06-29T17:40:00Z,ETH/USDT,2226.57,2230.34,2226.57,2228.46,544.20935,1212743.7895123,655
1624988340000,2021-06-29T17:39:00Z,ETH/USDT,2229.02,2230.24,2226.21,2226.57,393.05944,875669.4665526,647
1624988280000,2021-06-29T17:38:00Z,ETH/USDT,2231.53,2231.79,2228,2229.02,507.47089,1131181.0747492,612
1624988220000,2021-06-29T17:37:00Z,ETH/USDT,2231.32,2231.92,2228.34,2231.52,801.80554,1788048.7545757,915
1624988160000,2021-06-29T17:36:00Z,ETH/USDT,2236.62,2236.62,2230.49,2231.32,709.41282,1584498.6687117,1377
1624988100000,2021-06-29T17:35:00Z,ETH/USDT,2237.74,2239.62,2235.44,2236.62,458.72971,1026577.7324856,631
1624988040000,2021-06-29T17:34:00Z,ETH/USDT,2239.81,2239.99,2234.9,2237.74,861.68403,1927600.0890121,2379
1624987980000,2021-06-29T17:33:00Z,ETH/USDT,2239.54,2245,2238.81,2239.84,2607.27739,5844737.8607104,4105
1624987920000,2021-06-29T17:32:00Z,ETH/USDT,2234.8,2240,2234.13,2239.54,489.71565,1096044.7480969,789
1624987860000,2021-06-29T17:31:00Z,ETH/USDT,2234.55,2234.99,2233.03,2234.81,203.04872,453613.889462,355
1624987800000,2021-06-29T17:30:00Z,ETH/USDT,2233.63,2234.98,2233.63,2234.55,150.69737,336681.6153916,267
1624987740000,2021-06-29T17:29:00Z,ETH/USDT,2234.45,2235.07,2233.26,2233.63,132.9214,296981.6413004,317
1624987680000,2021-06-29T17:28:00Z,ETH/USDT,2233.92,2235,2233.22,2234.05,161.66353,361165.5092336,328
1624987620000,2021-06-29T17:27:00Z,ETH/USDT,2232.53,2235.49,2231.8,2233.91,239.2674,534582.1653963,438
1624987560000,2021-06-29T17:26:00Z,ETH/USDT,2233.24,2234.34,2231.92,2232.53,259.32365,579000.6948455,413
1624987500000,2021-06-29T17:25:00Z,ETH/USDT,2234.49,2235.01,2233.01,2233.24,463.60939,1035594.3430122,625
1624987440000,2021-06-29T17:24:00Z,ETH/USDT,2236.92,2237,2233.03,2234.5,509.11943,1137812.9994993,627
1624987380000,2021-06-29T17:23:00Z,ETH/USDT,2236.67,2238.46,2236.39,2236.91,574.49343,1285328.1174987,618
1624987320000,2021-06-29T17:22:00Z,ETH/USDT,2235.44,2238,2235.43,2236.49,643.18707,1438567.2804983,671
1624987260000,2021-06-29T17:21:00Z,ETH/USDT,2235.37,2237.42,2235.37,2235.44,461.2829,1031620.0787391,673
1624987200000,2021-06-29T17:20:00Z,ETH/USDT,2234.11,2235.8,2232.8,2235.58,310.88873,694619.9977855,621
1624987140000,2021-06-29T17:19:00Z,ETH/USDT,2227.76,2234.66,2227.08,2234.1,559.81598,1249326.328883,738
1624987080000,2021-06-29T17:18:00Z,ETH/USDT,2234.05,2234.52,2226.21,2227.76,952.49071,2123922.8215106,1739
1624987020000,2021-06-29T17:17:00Z,ETH/USDT,2234.75,2239.96,2233.24,2234.04,2189.07646,4896052.5714706,4021
1624986960000,2021-06-29T17:16:00Z,ETH/USDT,2233.13,2234.75,2231.45,2234.74,679.81689,1518269.5403886,725
1624986900000,2021-06-29T17:15:00Z,ETH/USDT,2229.81,2234.47,2229.81,2233.3,395.39852,882868.2881415,619
1624986840000,2021-06-29T17:14:00Z,ETH/USDT,2233.99,2234.4,2228.51,2229.8,788.47719,1759174.6565044,857
1624986780000,2021-06-29T17:13:00Z,ETH/USDT,2231.11,2234.24,2230,2234.11,875.09401,1953206.2278396,1213
1624986720000,2021-06-29T17:12:00Z,ETH/USDT,2230.02,2231.35,2228.8,2231.11,530.95877,1184228.8855033,494
1624986660000,2021-06-29T17:11:00Z,ETH/USDT,2230.99,2231.09,2229.15,2230.02,282.72455,630503.8505805,459
1624986600000,2021-06-29T17:10:00Z,ETH/USDT,2230,2231.35,2229.02,2230.99,678.91088,1514488.8761765,779
1624986540000,2021-06-29T17:09:00Z,ETH/USDT,2224.81,2230,2224.55,2230,605.79663,1349722.5759862,823
1624986480000,2021-06-29T17:08:00Z,ETH/USDT,2225.99,2227,2224.82,2224.82,229.77292,511542.1785389,452
1624986420000,2021-06-29T17:07:00Z,ETH/USDT,2226.29,2226.3,2224.4,2225.77,173.75629,386666.0515656,332
1624986360000,2021-06-29T17:06:00Z,ETH/USDT,2222.61,2226.3,2222.48,2226.29,156.34961,347891.8564058,347
1624986300000,2021-06-29T17:05:00Z,ETH/USDT,2224.83,2226,2222.28,2222.34,398.99113,887817.6265266,448
1624986240000,2021-06-29T17:04:00Z,ETH/USDT,2220.79,2225.53,2219,2224.57,268.14342,595884.4805924,447
1624986180000,2021-06-29T17:03:00Z,ETH/USDT,2220,2220.82,2219.01,2220.51,233.06171,517347.3726428,322
1624986120000,2021-06-29T17:02:00Z,ETH/USDT,2218.15,2220.98,2217.11,2220,474.68335,1053366.318888,514
1624986060000,2021-06-29T17:01:00Z,ETH/USDT,2224.28,2224.85,2216.7,2217.94,620.87789,1378257.1623465,958
1624986000000,2021-06-29T17:00:00Z,ETH/USDT,2223.45,2226,2223.39,2224.28,355.24747,790389.8294413,454
1624985940000,2021-06-29T16:59:00Z,ETH/USDT,2225.73,2226.39,2222.56,2223.4,349.34136,776862.1946042,636
1624985880000,2021-06-29T16:58:00Z,ETH/USDT,2224.1,2226.6,2223.85,2225.64,213.47053,475068.4130404,758
1624985820000,2021-06-29T16:57:00Z,ETH/USDT,2226.1,2226.3,2222.72,2224,143.63689,319563.4749874,783
1624985760000,2021-06-29T16:56:00Z,ETH/USDT,2225.13,2227,2223.37,2226.1,262.79176,584843.7398206,894
1624985700000,2021-06-29T16:55:00Z,ETH/USDT,2221.07,2225.34,2220.21,2225.13,505.94937,1124831.8748284,967
1624985640000,2021-06-29T16:54:00Z,ETH/USDT,2221.85,2224.01,2220.01,2221.07,214.28544,476074.1595689,952
1624985580000,2021-06-29T16:53:00Z,ETH/USDT,2223.84,2223.84,2221.08,2221.85,296.50181,658864.747839,1192
1624985520000,2021-06-29T16:52:00Z,ETH/USDT,2221.58,2226.53,2221.58,2223.84,299.47149,665994.6301407,884
1624985460000,2021-06-29T16:51:00Z,ETH/USDT,2221.57,2222.81,2220.67,2221.58,211.39784,469645.4655537,1112
1624985400000,2021-06-29T16:50:00Z,ETH/USDT,2224.26,2224.59,2221.53,2221.56,169.23636,376167.784394,917
1624985340000,2021-06-29T16:49:00Z,ETH/USDT,2224.06,2225.67,2222.64,2224.01,213.98497,476004.4787361,1379
1624985280000,2021-06-29T16:48:00Z,ETH/USDT,2222.82,2226.43,2222.57,2224.05,262.08323,582887.7124043,1107
1624985220000,2021-06-29T16:47:00Z,ETH/USDT,2222.81,2227.1,2222.81,2222.82,457.16691,1017165.3326377,1687
1624985160000,2021-06-29T16:46:00Z,ETH/USDT,2221.54,2224.17,2218.06,2222.81,1137.56089,2526807.1031498,1274
1624985100000,2021-06-29T16:45:00Z,ETH/USDT,2224.72,2224.72,2221.34,2221.65,565.75211,1257471.2148101,945
1624985040000,2021-06-29T16:44:00Z,ETH/USDT,2224.27,2224.75,2221.42,2224.71,327.49859,727980.65549,1220
1624984980000,2021-06-29T16:43:00Z,ETH/USDT,2224.34,2224.42,2218.97,2224.27,811.53386,1802797.0968639,1774
1624984920000,2021-06-29T16:42:00Z,ETH/USDT,2226,2227.4,2222.3,2224.33,527.85725,1173932.4651537,1299
1624984860000,2021-06-29T16:41:00Z,ETH/USDT,2229.52,2230.19,2225.98,2226,329.82904,735044.8154144,1503
1624984800000,2021-06-29T16:40:00Z,ETH/USDT,2230.55,2230.56,2227.52,2229.85,269.54121,601039.4114096,763
1624984740000,2021-06-29T16:39:00Z,ETH/USDT,2228.49,2230.69,2227.13,2230.56,332.79983,741750.9937747,1235
1624984680000,2021-06-29T16:38:00Z,ETH/USDT,2225.75,2228.58,2225.74,2228.58,216.12131,481326.5989685,769
1624984620000,2021-06-29T16:37:00Z,ETH/USDT,2225.67,2229.55,2225,2225.74,302.74842,674197.4753679,998
1624984560000,2021-06-29T16:36:00Z,ETH/USDT,2226.35,2228,2224.61,2225.77,253.22024,563689.2415396,666
1624984500000,2021-06-29T16:35:00Z,ETH/USDT,2227.08,2229.24,2224.51,2226.38,453.87916,1010633.2221652,1972
1624984440000,2021-06-29T16:34:00Z,ETH/USDT,2229.91,2230.77,2225.06,2227.07,683.77557,1523472.1868909,1487
1624984380000,2021-06-29T16:33:00Z,ETH/USDT,2230.39,2231.25,2225.91,2229.91,813.79468,1813441.2554694,1423
1624984320000,2021-06-29T16:32:00Z,ETH/USDT,2224.46,2232.5,2223.83,2230.39,1492.76904,3328141.9784584,2670
1624984260000,2021-06-29T16:31:00Z,ETH/USDT,2223.59,2228.57,2223.47,2224.46,742.46339,1653029.0861344,2090
1624984200000,2021-06-29T16:30:00Z,ETH/USDT,2221.55,2223.46,2219.12,2223.44,448.06881,995200.2545741,906
1624984140000,2021-06-29T16:29:00Z,ETH/USDT,2222.11,2222.61,2217.82,2221.55,364.26922,808613.3537148,1825
1624984080000,2021-06-29T16:28:00Z,ETH/USDT,2222.29,2223.84,2221.76,2222.1,307.51421,683601.6604161,750
1624984020000,2021-06-29T16:27:00Z,ETH/USDT,2223.47,2224.27,2221.71,2222.29,492.65308,1095099.4355097,1538
1624983960000,2021-06-29T16:26:00Z,ETH/USDT,2224.59,2226.26,2221.49,2223.45,1024.33224,2277856.9943559,1606
1624983900000,2021-06-29T16:25:00Z,ETH/USDT,2218.44,2225.24,2218.27,2224.58,955.27447,2122383.4682017,1809
1624983840000,2021-06-29T16:24:00Z,ETH/USDT,2217.46,2220,2216.84,2218.66,1186.42635,2631974.0123306,1426
1624983780000,2021-06-29T16:23:00Z,ETH/USDT,2213.44,2220,2212.43,2217.46,1833.40749,4066818.2808832,3014
1624983720000,2021-06-29T16:22:00Z,ETH/USDT,2204.77,2215,2203.57,2213.45,1120.26698,2475869.456908,1630
1624983660000,2021-06-29T16:21:00Z,ETH/USDT,2203.13,2206.79,2202.93,2204.76,693.38834,1529063.3706284,1511
1624983600000,2021-06-29T16:20:00Z,ETH/USDT,2204.08,2206.38,2202.25,2203.13,606.24168,1336245.8179299,1335
1624983540000,2021-06-29T16:19:00Z,ETH/USDT,2206.68,2207.32,2202.98,2203.82,465.98101,1027439.4136881,1645
1624983480000,2021-06-29T16:18:00Z,ETH/USDT,2207.85,2208.28,2206.27,2206.57,241.83758,533831.5663232,696
1624983420000,2021-06-29T16:17:00Z,ETH/USDT,2208.1,2208.93,2206.68,2207.92,250.66794,553426.0343796,1467
1624983360000,2021-06-29T16:16:00Z,ETH/USDT,2211.72,2211.99,2207.02,2208.17,390.03044,861560.9675342,941
1624983300000,2021-06-29T16:15:00Z,ETH/USDT,2216.06,2217.54,2211.31,2211.72,343.88923,761480.1755119,1423
1624983240000,2021-06-29T16:14:00Z,ETH/USDT,2212.18,2217.06,2208.85,2216.56,363.8606,805063.1921403,1312
1624983180000,2021-06-29T16:13:00Z,ETH/USDT,2211.19,2212.19,2210.56,2212.19,126.23547,279211.9662483,990
1624983120000,2021-06-29T16:12:00Z,ETH/USDT,2210,2211.63,2208.45,2210.68,1052.81892,2326682.4768544,784
1624983060000,2021-06-29T16:11:00Z,ETH/USDT,2210,2211.56,2210,2210,218.6163,483269.7784025,1540
1624983000000,2021-06-29T16:10:00Z,ETH/USDT,2207.3,2212.13,2207.21,2210,421.91152,932401.7551129,1064
1624982940000,2021-06-29T16:09:00Z,ETH/USDT,2207.91,2209.83,2206.54,2207.26,355.36534,784543.305703,1328
1624982880000,2021-06-29T16:08:00Z,ETH/USDT,2211,2211.08,2207.18,2207.55,509.9141,1126277.4822506,1102
1624982820000,2021-06-29T16:07:00Z,ETH/USDT,2209.6,2213.29,2209.05,2211.09,254.36094,562512.8449228,1251
1624982760000,2021-06-29T16:06:00Z,ETH/USDT,2209.44,2210.78,2208,2209.68,264.50844,584331.8805366,953
1624982700000,2021-06-29T16:05:00Z,ETH/USDT,2215,2217.61,2208,2209.44,753.18693,1665480.4687053,1914
1624982640000,2021-06-29T16:04:00Z,ETH/USDT,2211.35,2219.98,2211,2215.54,277.55365,615252.5305269,1101
1624982580000,2021-06-29T16:03:00Z,ETH/USDT,2211.91,2215.64,2211,2211.35,760.12523,1681809.3981153,1457
1624982520000,2021-06-29T16:02:00Z,ETH/USDT,2216.21,2216.66,2211.63,2211.89,934.90335,2069537.9491956,1506
1624982460000,2021-06-29T16:01:00Z,ETH/USDT,2224,2226.51,2214.48,2216.21,1686.27425,3747335.8533431,2421
1624982400000,2021-06-29T16:00:00Z,ETH/USDT,2218.28,2224,2216.17,2224,884.03005,1962941.1025414,1296
1624982340000,2021-06-29T15:59:00Z,ETH/USDT,2216.62,2218.98,2216.62,2218.29,204.79551,454246.1343596,444
1624982280000,2021-06-29T15:58:00Z,ETH/USDT,2214.67,2217.68,2214.57,2216.61,138.36325,306625.4934758,336
1624982220000,2021-06-29T15:57:00Z,ETH/USDT,2217.55,2217.96,2214.31,2214.67,312.94178,693440.1242849,451
1624982160000,2021-06-29T15:56:00Z,ETH/USDT,2216.41,2219.25,2216.07,2217.59,266.04981,590027.5852544,466
1624982100000,2021-06-29T15:55:00Z,ETH/USDT,2213.56,2218.85,2213.56,2216.41,295.84899,655780.5171081,497
1624982040000,2021-06-29T15:54:00Z,ETH/USDT,2215.28,2217.37,2213.59,2213.6,458.56826,1015862.1733234,592
1624981980000,2021-06-29T15:53:00Z,ETH/USDT,2217.8,2219.2,2215.59,2215.59,366.0524,811634.2774684,596
1624981920000,2021-06-29T15:52:00Z,ETH/USDT,2220.06,2220.4,2216.95,2217.81,534.84778,1186529.7526526,539
1624981860000,2021-06-29T15:51:00Z,ETH/USDT,2216.85,2221.11,2216.84,2220.57,826.08868,1833238.2281384,1064
1624981800000,2021-06-29T15:50:00Z,ETH/USDT,2213.86,2218.39,2213.43,2216.85,702.14244,1555509.8778523,1125
1624981740000,2021-06-29T15:49:00Z,ETH/USDT,2212.99,2215.68,2211.08,2213.86,446.21414,987715.5002327,740
1624981680000,2021-06-29T15:48:00Z,ETH/USDT,2208.99,2213.98,2208.62,2213,590.66863,1306445.8565371,1058
1624981620000,2021-06-29T15:47:00Z,ETH/USDT,2206.97,2209.92,2206.32,2208.96,561.64606,1239878.5922193,916
1624981560000,2021-06-29T15:46:00Z,ETH/USDT,2205.91,2207,2204.06,2206.97,948.24382,2091664.7677275,937
1624981500000,2021-06-29T15:45:00Z,ETH/USDT,2201.12,2206.97,2201.12,2205.92,1095.80215,2415707.9715755,1270
1624981440000,2021-06-29T15:44:00Z,ETH/USDT,2199.58,2202.38,2199.02,2201.06,1535.8738,3379514.8555037,1476
1624981380000,2021-06-29T15:43:00Z,ETH/USDT,2200.89,2202.75,2196.63,2199.59,2251.57076,4951900.5687335,3530
1624981320000,2021-06-29T15:42:00Z,ETH/USDT,2205.69,2207.58,2200.77,2201.16,1550.41879,3416576.8918554,2039
1624981260000,2021-06-29T15:41:00Z,ETH/USDT,2208.32,2209.02,2205.44,2205.69,871.74391,1923890.6949429,1485
1624981200000,2021-06-29T15:40:00Z,ETH/USDT,2209.02,2211.5,2208.16,2208.32,384.93839,850661.2454203,762
1624981140000,2021-06-29T15:39:00Z,ETH/USDT,2210.73,2213.23,2209,2209.35,489.81733,1082936.0200939,710
1624981080000,2021-06-29T15:38:00Z,ETH/USDT,2215,2215.73,2209,2210.73,810.40217,1792202.5532135,1560
1624981020000,2021-06-29T15:37:00Z,ETH/USDT,2216.75,2216.76,2215,2215.01,181.11269,401334.9629668,374
1624980960000,2021-06-29T15:36:00Z,ETH/USDT,2216.78,2218.24,2215.51,2216.76,397.97718,882310.9416478,498
1624980900000,2021-06-29T15:35:00Z,ETH/USDT,2214.46,2217.15,2213.89,2216.71,440.19332000000003,975094.0986599,555
1624980840000,2021-06-29T15:34:00Z,ETH/USDT,2218.52,2218.63,2214.25,2214.46,400.19915,886805.8590262,520
1624980780000,2021-06-29T15:33:00Z,ETH/USDT,2217.08,2219.88,2217.08,2218.4,225.4284,500184.0198704,446
1624980720000,2021-06-29T15:32:00Z,ETH/USDT,2216.28,2217.75,2215.62,2217.08,189.44,419916.1078366,447
1624980660000,2021-06-29T15:31:00Z,ETH/USDT,2217.26,2217.29,2215,2216.28,214.6368,475607.9012001,353
1624980600000,2021-06-29T15:30:00Z,ETH/USDT,2215,2217.76,2215,2217.25,429.98789,953035.2759247,540
1624980540000,2021-06-29T15:29:00Z,ETH/USDT,2214.06,2216,2213.79,2215.01,464.86521,1029772.4234881,668
1624980480000,2021-06-29T15:28:00Z,ETH/USDT,2220.37,2220.37,2212.8,2214.05,1037.83115,2299808.704899,1410
1624980420000,2021-06-29T15:27:00Z,ETH/USDT,2222.54,2222.9,2220.38,2220.38,433.015,961991.2224806,494
1624980360000,2021-06-29T15:26:00Z,ETH/USDT,2220.82,2222.93,2220,2222.54,303.05841,673299.4913878,475
1624980300000,2021-06-29T15:25:00Z,ETH/USDT,2222,2222,2219,2220.41,374.04746,830536.9703266,637
1624980240000,2021-06-29T15:24:00Z,ETH/USDT,2226.82,2226.82,2221.28,2221.99,332.38484,739108.151229,709
1624980180000,2021-06-29T15:23:00Z,ETH/USDT,2227.73,2228.17,2226.47,2227.29,389.33672,867209.3996913,482
1624980120000,2021-06-29T15:22:00Z,ETH/USDT,2228.55,2228.96,2225.4,2227.97,438.45693,976809.3307417,571
1624980060000,2021-06-29T15:21:00Z,ETH/USDT,2228.23,2228.69,2227.76,2228.55,256.49862,571585.1823946,413
1624980000000,2021-06-29T15:20:00Z,ETH/USDT,2228.34,2228.73,2227.05,2228.23,329.87193,734912.8407421,524
1624979940000,2021-06-29T15:19:00Z,ETH/USDT,2226.46,2228.38,2225.66,2228.33,330.88021,737003.2370298,485
1624979880000,2021-06-29T15:18:00Z,ETH/USDT,2225.15,2227.73,2224.98,2226.47,608.64064,1355292.0655373,673
1624979820000,2021-06-29T15:17:00Z,ETH/USDT,2221.93,2225.44,2221.93,2225.14,250.85017,558014.8988697,550
1624979760000,2021-06-29T15:16:00Z,ETH/USDT,2219.59,2221.99,2219.28,2221.93,181.35124,402710.1973014,413
1624979700000,2021-06-29T15:15:00Z,ETH/USDT,2224.8,2225.32,2218.66,2219.59,584.96277,1299523.3844764,924
1624979640000,2021-06-29T15:14:00Z,ETH/USDT,2225.41,2225.41,2223.1,2224.8,217.16934,483140.6661185,433
1624979580000,2021-06-29T15:13:00Z,ETH/USDT,2220.37,2225.53,2219.92,2225.41,334.78474,744186.0233164,765
1624979520000,2021-06-29T15:12:00Z,ETH/USDT,2222.21,2223.37,2219.16,2220.38,357.88066,794984.4285086,661
1624979460000,2021-06-29T15:11:00Z,ETH/USDT,2218.94,2222.86,2218.43,2222.2,249.40269,553715.8212924,553
1624979400000,2021-06-29T15:10:00Z,ETH/USDT,2216.8,2219.86,2216,2219.16,325.80341,722752.2614585,634
1624979340000,2021-06-29T15:09:00Z,ETH/USDT,2216.61,2217.82,2215.91,2216.8,465.81609,1032639.4586349,577
1624979280000,2021-06-29T15:08:00Z,ETH/USDT,2218.87,2218.89,2216.51,2216.61,289.72657,642494.2293543,920
1624979220000,2021-06-29T15:07:00Z,ETH/USDT,2217.06,2218.88,2216.32,2218.88,300.35879,666225.7077645,815
1624979160000,2021-06-29T15:06:00Z,ETH/USDT,2216.08,2218.3,2215.47,2217.07,740.67236,1641701.5342301,919
1624979100000,2021-06-29T15:05:00Z,ETH/USDT,2218.02,2219.39,2216.07,2216.07,397.49196,881552.777089,689
1624979040000,2021-06-29T15:04:00Z,ETH/USDT,2220.39,2220.49,2216.17,2218.14,785.32471,1741989.2334417,732
1624978980000,2021-06-29T15:03:00Z,ETH/USDT,2218.69,2222.99,2218.53,2220.43,438.47381,973861.931057,722
1624978920000,2021-06-29T15:02:00Z,ETH/USDT,2217.28,2220.42,2215.51,2218.7,549.67476,1219069.0443764,971
1624978860000,2021-06-29T15:01:00Z,ETH/USDT,2221.82,2222.44,2213.95,2217.28,1828.84009,4054355.4313014,1633
1624978800000,2021-06-29T15:00:00Z,ETH/USDT,2223.56,2227.99,2218.14,2221.83,1229.7987,2732467.4327784,1807
1624978740000,2021-06-29T14:59:00Z,ETH/USDT,2223.7,2225.43,2222.3,2223.56,557.68361,1239996.0684989,627
1624978680000,2021-06-29T14:58:00Z,ETH/USDT,2226.32,2226.32,2223.17,2223.67,547.95795,1218890.4976323,795
1624978620000,2021-06-29T14:57:00Z,ETH/USDT,2229.88,2229.88,2225.59,2226.32,380.40826,847282.7234483,750
1624978560000,2021-06-29T14:56:00Z,ETH/USDT,2229,2230.44,2227.26,2229.9,391.53318,872753.0465314,762
1624978500000,2021-06-29T14:55:00Z,ETH/USDT,2229.56,2231.43,2228.35,2229.01,530.04335,1181946.3378736,811
1624978440000,2021-06-29T14:54:00Z,ETH/USDT,2225.61,2229.56,2225,2229.55,1006.05419,2240068.50702,734
1624978380000,2021-06-29T14:53:00Z,ETH/USDT,2224.43,2226.92,2224.37,2225.6,346.85807,772052.0826623,573
1624978320000,2021-06-29T14:52:00Z,ETH/USDT,2225.09,2225.75,2223.81,2224.44,285.5687,635319.3925491,440
1624978260000,2021-06-29T14:51:00Z,ETH/USDT,2223.52,2225.5,2222.91,2225.09,512.77818,1140438.8503158,585
1624978200000,2021-06-29T14:50:00Z,ETH/USDT,2227.02,2227.02,2222.56,2223.53,650.66624,1447521.1613173,860
1624978140000,2021-06-29T14:49:00Z,ETH/USDT,2228.99,2229,2226.52,2227.11,280.73462,625267.4657905,501
