unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1624989720000,2021-06-29T18:02:00Z,DOT/USDT,16.801,16.81,16.773,16.775,9858.618,165504.504564,226
1624989660000,2021-06-29T18:01:00Z,DOT/USDT,16.818,16.827,16.8,16.8,5371.14,90305.293332,156
1624989600000,2021-06-29T18:00:00Z,DOT/USDT,16.822,16.854,16.81,16.819,3905.026,65724.380681,138
1624989540000,2021-06-29T17:59:00Z,DOT/USDT,16.84,16.843,16.816,16.823,3089.29,51988.316635,157
1624989480000,2021-06-29T17:58:00Z,DOT/USDT,16.855,16.869,16.836,16.843,10684.308,180056.836408,216
1624989420000,2021-06-29T17:57:00Z,DOT/USDT,16.879,16.879,16.834,16.859,12583.675,212127.049452,308
1624989360000,2021-06-29T17:56:00Z,DOT/USDT,16.794,16.892,16.794,16.879,14584.023,245743.6354,359
1624989300000,2021-06-29T17:55:00Z,DOT/USDT,16.792,16.804,16.788,16.79,2449.992,41142.460494,121
1624989240000,2021-06-29T17:54:00Z,DOT/USDT,16.827,16.827,16.79,16.792,8822.094,148205.670343,184
1624989180000,2021-06-29T17:53:00Z,DOT/USDT,16.798,16.833,16.784,16.829,17096.082,287273.932974,331
1624989120000,2021-06-29T17:52:00Z,DOT/USDT,16.835,16.835,16.791,16.794,13765.993,231371.176436,343
1624989060000,2021-06-29T17:51:00Z,DOT/USDT,16.834,16.86,16.83,16.837,5337.081,89892.359138,169
1624989000000,2021-06-29T17:50:00Z,DOT/USDT,16.867,16.87,16.834,16.834,17499.842,295056.766102,261
1624988940000,2021-06-29T17:49:00Z,DOT/USDT,16.871,16.889,16.861,16.865,9371.44,158120.262798,185
1624988880000,2021-06-29T17:48:00Z,DOT/USDT,16.892,16.895,16.87,16.872,3415.267,57659.124336,100
1624988820000,2021-06-29T17:47:00Z,DOT/USDT,16.889,16.91,16.876,16.892,3204.897,54136.265948,128
1624988760000,2021-06-29T17:46:00Z,DOT/USDT,16.94,16.94,16.886,16.889,7488.171,126578.72999,239
1624988700000,2021-06-29T17:45:00Z,DOT/USDT,16.946,16.968,16.936,16.941,2926.756,49606.574324,153
1624988640000,2021-06-29T17:44:00Z,DOT/USDT,16.963,16.968,16.933,16.948,2857.702,48436.908953,112
1624988580000,2021-06-29T17:43:00Z,DOT/USDT,16.963,16.985,16.956,16.961,5250.874,89131.536557,150
1624988520000,2021-06-29T17:42:00Z,DOT/USDT,16.96,16.979,16.951,16.96,4511.572,76556.480052,192
1624988460000,2021-06-29T17:41:00Z,DOT/USDT,16.919,16.968,16.91,16.959,8043.125,136317.567951,239
1624988400000,2021-06-29T17:40:00Z,DOT/USDT,16.888,16.924,16.878,16.918,4001.112,67631.526446,141
1624988340000,2021-06-29T17:39:00Z,DOT/USDT,16.904,16.91,16.888,16.892,4021.746,67973.975554,112
1624988280000,2021-06-29T17:38:00Z,DOT/USDT,16.914,16.914,16.869,16.904,9370.385,158270.66821,219
1624988220000,2021-06-29T17:37:00Z,DOT/USDT,16.892,16.915,16.872,16.909,8092.485,136638.400838,249
1624988160000,2021-06-29T17:36:00Z,DOT/USDT,16.943,16.948,16.868,16.89,31421.57,531120.358488,715
1624988100000,2021-06-29T17:35:00Z,DOT/USDT,16.958,16.976,16.932,16.942,9236.316,156595.972058,242
1624988040000,2021-06-29T17:34:00Z,DOT/USDT,16.968,16.969,16.93,16.957,8841.616,149863.141776,288
1624987980000,2021-06-29T17:33:00Z,DOT/USDT,17.003,17.022,16.947,16.969,33489.733,569351.476694,702
1624987920000,2021-06-29T17:32:00Z,DOT/USDT,16.99,17.01,16.98,17.002,10345.525,175846.534563,348
1624987860000,2021-06-29T17:31:00Z,DOT/USDT,16.994,17,16.971,16.989,6122.406,103978.480202,198
1624987800000,2021-06-29T17:30:00Z,DOT/USDT,16.974,16.994,16.971,16.994,3316.183,56312.647089,126
1624987740000,2021-06-29T17:29:00Z,DOT/USDT,16.939,16.985,16.935,16.974,6903.688,117068.194263,200
1624987680000,2021-06-29T17:28:00Z,DOT/USDT,16.945,16.945,16.926,16.939,4232.011,71673.702204,151
1624987620000,2021-06-29T17:27:00Z,DOT/USDT,16.944,16.983,16.941,16.947,15710.606,266525.670804,304
1624987560000,2021-06-29T17:26:00Z,DOT/USDT,16.969,16.982,16.93,16.949,15979.059,270864.43823,296
1624987500000,2021-06-29T17:25:00Z,DOT/USDT,16.984,16.989,16.96,16.969,15136.574,256966.450688,246
1624987440000,2021-06-29T17:24:00Z,DOT/USDT,16.988,16.999,16.961,16.984,10938.286,185747.102578,276
1624987380000,2021-06-29T17:23:00Z,DOT/USDT,16.977,16.994,16.972,16.991,9300.517,157947.418865,218
1624987320000,2021-06-29T17:22:00Z,DOT/USDT,16.98,16.993,16.976,16.976,3642.513,61865.378846,155
1624987260000,2021-06-29T17:21:00Z,DOT/USDT,16.984,16.995,16.976,16.979,8754.962,148683.720674,222
1624987200000,2021-06-29T17:20:00Z,DOT/USDT,16.994,16.999,16.978,16.983,7751.261,131681.781534,239
1624987140000,2021-06-29T17:19:00Z,DOT/USDT,16.91,16.996,16.909,16.995,16586.695,281119.48461,380
1624987080000,2021-06-29T17:18:00Z,DOT/USDT,16.979,16.982,16.89,16.909,24105.823,408256.77782,525
1624987020000,2021-06-29T17:17:00Z,DOT/USDT,16.995,17.006,16.963,16.98,14218.709,241608.895613,342
1624986960000,2021-06-29T17:16:00Z,DOT/USDT,16.989,16.998,16.977,16.992,9983.387,169596.663663,318
1624986900000,2021-06-29T17:15:00Z,DOT/USDT,16.961,17.002,16.96,16.987,30776.542,523030.489237,442
1624986840000,2021-06-29T17:14:00Z,DOT/USDT,16.979,16.985,16.944,16.953,13326.587,225997.617782,305
1624986780000,2021-06-29T17:13:00Z,DOT/USDT,16.942,16.98,16.926,16.98,13039.229,220996.970553,312
1624986720000,2021-06-29T17:12:00Z,DOT/USDT,16.943,16.949,16.93,16.943,3961.433,67115.418779,139
1624986660000,2021-06-29T17:11:00Z,DOT/USDT,16.916,16.95,16.913,16.944,6623.513,112122.986748,199
1624986600000,2021-06-29T17:10:00Z,DOT/USDT,16.936,16.943,16.917,16.918,7630.131,129185.007089,205
1624986540000,2021-06-29T17:09:00Z,DOT/USDT,16.862,16.94,16.852,16.936,25216.15,426483.39572,286
1624986480000,2021-06-29T17:08:00Z,DOT/USDT,16.898,16.912,16.86,16.862,7875.077,133042.34477,205
1624986420000,2021-06-29T17:07:00Z,DOT/USDT,16.94,16.94,16.878,16.89,13232.57,223809.109077,219
1624986360000,2021-06-29T17:06:00Z,DOT/USDT,16.822,16.94,16.822,16.94,11529.752,194846.11167,361
1624986300000,2021-06-29T17:05:00Z,DOT/USDT,16.88,16.882,16.823,16.823,3612.496,60847.541164,153
1624986240000,2021-06-29T17:04:00Z,DOT/USDT,16.829,16.89,16.804,16.885,19402.577,326512.162119,309
1624986180000,2021-06-29T17:03:00Z,DOT/USDT,16.838,16.87,16.82,16.829,14775.799,248803.571559,369
1624986120000,2021-06-29T17:02:00Z,DOT/USDT,16.832,16.862,16.829,16.839,11881.74,200086.146651,264
1624986060000,2021-06-29T17:01:00Z,DOT/USDT,16.927,16.937,16.826,16.836,19446.065,328227.374263,448
1624986000000,2021-06-29T17:00:00Z,DOT/USDT,16.929,16.94,16.924,16.927,5289.514,89559.497748,146
1624985940000,2021-06-29T16:59:00Z,DOT/USDT,16.935,16.939,16.915,16.929,10883.525,184198.950922,262
1624985880000,2021-06-29T16:58:00Z,DOT/USDT,16.934,16.949,16.924,16.933,10561.112,178883.305107,244
1624985820000,2021-06-29T16:57:00Z,DOT/USDT,16.954,16.954,16.908,16.936,11357.983,192298.052792,322
1624985760000,2021-06-29T16:56:00Z,DOT/USDT,16.95,16.958,16.936,16.95,23292.26,394629.462304,312
1624985700000,2021-06-29T16:55:00Z,DOT/USDT,16.89,16.959,16.883,16.95,29172.983,494080.757022,501
1624985640000,2021-06-29T16:54:00Z,DOT/USDT,16.879,16.902,16.875,16.89,4950.524,83613.121914,255
1624985580000,2021-06-29T16:53:00Z,DOT/USDT,16.878,16.888,16.867,16.88,7586.763,128040.811375,257
1624985520000,2021-06-29T16:52:00Z,DOT/USDT,16.847,16.905,16.847,16.877,7885.513,133129.112673,280
1624985460000,2021-06-29T16:51:00Z,DOT/USDT,16.869,16.887,16.847,16.847,6441.472,108612.909889,310
1624985400000,2021-06-29T16:50:00Z,DOT/USDT,16.883,16.9,16.861,16.869,10084.88,170317.913268,255
1624985340000,2021-06-29T16:49:00Z,DOT/USDT,16.881,16.9,16.861,16.884,9498.647,160416.444311,337
1624985280000,2021-06-29T16:48:00Z,DOT/USDT,16.853,16.906,16.849,16.881,20468.822,345630.821152,462
1624985220000,2021-06-29T16:47:00Z,DOT/USDT,16.773,16.86,16.771,16.853,9076.851,152631.252957,464
1624985160000,2021-06-29T16:46:00Z,DOT/USDT,16.78,16.799,16.755,16.766,10459.257,175462.607074,365
1624985100000,2021-06-29T16:45:00Z,DOT/USDT,16.822,16.822,16.773,16.778,6532.155,109650.144518,302
1624985040000,2021-06-29T16:44:00Z,DOT/USDT,16.803,16.828,16.78,16.821,8588.055,144308.414839,371
1624984980000,2021-06-29T16:43:00Z,DOT/USDT,16.807,16.819,16.778,16.805,13654.018,229316.419845,533
1624984920000,2021-06-29T16:42:00Z,DOT/USDT,16.877,16.895,16.805,16.81,11687.238,196942.002939,469
1624984860000,2021-06-29T16:41:00Z,DOT/USDT,16.924,16.933,16.868,16.877,10711.182,180922.281949,476
1624984800000,2021-06-29T16:40:00Z,DOT/USDT,16.934,16.94,16.916,16.926,3325.562,56292.163397,206
1624984740000,2021-06-29T16:39:00Z,DOT/USDT,16.938,16.938,16.911,16.932,7425.306,125683.093837,320
1624984680000,2021-06-29T16:38:00Z,DOT/USDT,16.942,16.966,16.928,16.938,12839.724,217562.307616,280
1624984620000,2021-06-29T16:37:00Z,DOT/USDT,16.919,16.949,16.917,16.94,43035.816,728617.729122,489
1624984560000,2021-06-29T16:36:00Z,DOT/USDT,16.966,16.971,16.914,16.919,35419.727,599844.027866,553
1624984500000,2021-06-29T16:35:00Z,DOT/USDT,16.968,16.981,16.928,16.966,24174.764,409988.902307,625
1624984440000,2021-06-29T16:34:00Z,DOT/USDT,16.967,16.988,16.925,16.966,16690.775,283164.072387,714
1624984380000,2021-06-29T16:33:00Z,DOT/USDT,16.936,17.001,16.901,16.967,90440.798,1534600.30078,1894
1624984320000,2021-06-29T16:32:00Z,DOT/USDT,16.867,16.946,16.846,16.936,25869.644,437578.307621,1184
1624984260000,2021-06-29T16:31:00Z,DOT/USDT,16.869,16.907,16.866,16.866,23662.057,399645.007834,1004
1624984200000,2021-06-29T16:30:00Z,DOT/USDT,16.826,16.869,16.798,16.869,19556.459,329296.253698,597
1624984140000,2021-06-29T16:29:00Z,DOT/USDT,16.789,16.826,16.759,16.821,18451.037,309904.153681,485
1624984080000,2021-06-29T16:28:00Z,DOT/USDT,16.795,16.814,16.789,16.792,16918.086,284245.585066,274
1624984020000,2021-06-29T16:27:00Z,DOT/USDT,16.787,16.808,16.774,16.795,10599.906,178047.492752,450
1624983960000,2021-06-29T16:26:00Z,DOT/USDT,16.77,16.826,16.767,16.786,22515.446,378209.105086,755
1624983900000,2021-06-29T16:25:00Z,DOT/USDT,16.711,16.781,16.704,16.771,9428.45,157893.464344,481
1624983840000,2021-06-29T16:24:00Z,DOT/USDT,16.695,16.734,16.695,16.714,10445.608,174598.060738,335
1624983780000,2021-06-29T16:23:00Z,DOT/USDT,16.649,16.743,16.64,16.695,24723.428,413139.066312,858
1624983720000,2021-06-29T16:22:00Z,DOT/USDT,16.536,16.653,16.529,16.653,28494.008,473182.427406,571
1624983660000,2021-06-29T16:21:00Z,DOT/USDT,16.526,16.55,16.52,16.536,2744.832,45387.726476,271
1624983600000,2021-06-29T16:20:00Z,DOT/USDT,16.537,16.555,16.501,16.526,12449.193,205650.886399,560
1624983540000,2021-06-29T16:19:00Z,DOT/USDT,16.56,16.57,16.53,16.537,2443.09,40436.619467,346
1624983480000,2021-06-29T16:18:00Z,DOT/USDT,16.576,16.576,16.54,16.561,15717.241,260108.096393,316
1624983420000,2021-06-29T16:17:00Z,DOT/USDT,16.581,16.591,16.562,16.575,8044.925,133373.5638,410
1624983360000,2021-06-29T16:16:00Z,DOT/USDT,16.627,16.628,16.56,16.581,8524.492,141387.387473,391
1624983300000,2021-06-29T16:15:00Z,DOT/USDT,16.691,16.691,16.623,16.628,7192.36,119762.030261,359
1624983240000,2021-06-29T16:14:00Z,DOT/USDT,16.629,16.691,16.602,16.691,6366.092,105985.167706,328
1624983180000,2021-06-29T16:13:00Z,DOT/USDT,16.619,16.649,16.619,16.63,4555.952,75780.70583,263
1624983120000,2021-06-29T16:12:00Z,DOT/USDT,16.615,16.631,16.605,16.619,2023.999,33631.817382,178
1624983060000,2021-06-29T16:11:00Z,DOT/USDT,16.613,16.632,16.609,16.619,2975.419,49453.568568,346
1624983000000,2021-06-29T16:10:00Z,DOT/USDT,16.599,16.644,16.591,16.613,4301.032,71473.931292,270
1624982940000,2021-06-29T16:09:00Z,DOT/USDT,16.599,16.618,16.591,16.599,7566.93,125636.946755,336
1624982880000,2021-06-29T16:08:00Z,DOT/USDT,16.65,16.657,16.594,16.6,7225.746,120098.288496,393
1624982820000,2021-06-29T16:07:00Z,DOT/USDT,16.673,16.683,16.649,16.65,5104.134,85080.616514,282
1624982760000,2021-06-29T16:06:00Z,DOT/USDT,16.678,16.688,16.662,16.673,2363.863,39412.278065,208
1624982700000,2021-06-29T16:05:00Z,DOT/USDT,16.742,16.763,16.666,16.673,19510.144,326275.135501,502
1624982640000,2021-06-29T16:04:00Z,DOT/USDT,16.683,16.753,16.68,16.741,10683.787,178721.473275,375
1624982580000,2021-06-29T16:03:00Z,DOT/USDT,16.69,16.74,16.683,16.687,22174.527,370529.219315,437
1624982520000,2021-06-29T16:02:00Z,DOT/USDT,16.715,16.719,16.652,16.688,17556.876,293022.851947,452
1624982460000,2021-06-29T16:01:00Z,DOT/USDT,16.773,16.819,16.707,16.715,20427.373,342458.030507,777
1624982400000,2021-06-29T16:00:00Z,DOT/USDT,16.725,16.78,16.71,16.773,22116.359,370131.703251,583
1624982340000,2021-06-29T15:59:00Z,DOT/USDT,16.682,16.734,16.682,16.726,7171.284,119840.058346,338
1624982280000,2021-06-29T15:58:00Z,DOT/USDT,16.625,16.685,16.623,16.684,4945.34,82383.850038,203
1624982220000,2021-06-29T15:57:00Z,DOT/USDT,16.658,16.659,16.617,16.626,3975.883,66137.431556,153
1624982160000,2021-06-29T15:56:00Z,DOT/USDT,16.646,16.669,16.646,16.661,1954.993,32564.005262,135
1624982100000,2021-06-29T15:55:00Z,DOT/USDT,16.593,16.662,16.593,16.647,6742.67,112187.668222,238
1624982040000,2021-06-29T15:54:00Z,DOT/USDT,16.603,16.611,16.587,16.587,5744.127,95354.680268,190
1624981980000,2021-06-29T15:53:00Z,DOT/USDT,16.628,16.659,16.604,16.608,9571.502,159205.912964,226
1624981920000,2021-06-29T15:52:00Z,DOT/USDT,16.688,16.692,16.62,16.629,8765.102,145967.016519,278
1624981860000,2021-06-29T15:51:00Z,DOT/USDT,16.665,16.695,16.658,16.69,12956.315,216116.346823,320
1624981800000,2021-06-29T15:50:00Z,DOT/USDT,16.62,16.669,16.616,16.668,9249.391,153956.982477,276
1624981740000,2021-06-29T15:49:00Z,DOT/USDT,16.619,16.632,16.594,16.616,6151.579,102196.805893,249
1624981680000,2021-06-29T15:48:00Z,DOT/USDT,16.585,16.638,16.579,16.615,13421.008,222956.260768,433
1624981620000,2021-06-29T15:47:00Z,DOT/USDT,16.546,16.596,16.545,16.579,13679.007,226567.455444,501
1624981560000,2021-06-29T15:46:00Z,DOT/USDT,16.551,16.552,16.529,16.547,8202.7,135700.920991,402
1624981500000,2021-06-29T15:45:00Z,DOT/USDT,16.475,16.565,16.475,16.548,46633.346,770458.798949,769
1624981440000,2021-06-29T15:44:00Z,DOT/USDT,16.479,16.502,16.467,16.48,18030.154,297173.6709,490
1624981380000,2021-06-29T15:43:00Z,DOT/USDT,16.5,16.527,16.454,16.48,47908.412,789916.746463,1047
1624981320000,2021-06-29T15:42:00Z,DOT/USDT,16.541,16.565,16.5,16.502,18954.273,313146.60583,701
1624981260000,2021-06-29T15:41:00Z,DOT/USDT,16.548,16.589,16.539,16.542,14812.16,245277.675667,541
1624981200000,2021-06-29T15:40:00Z,DOT/USDT,16.616,16.632,16.544,16.546,26897.989,446438.041017,832
1624981140000,2021-06-29T15:39:00Z,DOT/USDT,16.639,16.648,16.612,16.619,7983.386,132769.640278,397
1624981080000,2021-06-29T15:38:00Z,DOT/USDT,16.688,16.691,16.633,16.638,12013.354,200069.80854,394
1624981020000,2021-06-29T15:37:00Z,DOT/USDT,16.69,16.699,16.685,16.687,5146.133,85912.987896,157
1624980960000,2021-06-29T15:36:00Z,DOT/USDT,16.693,16.706,16.684,16.699,5662.297,94536.19653,200
1624980900000,2021-06-29T15:35:00Z,DOT/USDT,16.671,16.698,16.662,16.692,14175.44,236490.962222,177
1624980840000,2021-06-29T15:34:00Z,DOT/USDT,16.707,16.716,16.673,16.673,14115.586,235622.381975,210
1624980780000,2021-06-29T15:33:00Z,DOT/USDT,16.7,16.741,16.695,16.704,8887.413,148536.558059,283
1624980720000,2021-06-29T15:32:00Z,DOT/USDT,16.694,16.702,16.684,16.7,3968.547,66254.312384,175
1624980660000,2021-06-29T15:31:00Z,DOT/USDT,16.69,16.693,16.674,16.692,4846.949,80854.692633,180
1624980600000,2021-06-29T15:30:00Z,DOT/USDT,16.663,16.698,16.659,16.69,3081.885,51414.269869,210
1624980540000,2021-06-29T15:29:00Z,DOT/USDT,16.658,16.68,16.651,16.658,10795.321,179887.515212,369
1624980480000,2021-06-29T15:28:00Z,DOT/USDT,16.74,16.74,16.656,16.66,21281.021,355145.771473,680
1624980420000,2021-06-29T15:27:00Z,DOT/USDT,16.755,16.755,16.735,16.74,7878.481,131966.287713,139
1624980360000,2021-06-29T15:26:00Z,DOT/USDT,16.745,16.755,16.724,16.755,14342.89,240089.127703,215
1624980300000,2021-06-29T15:25:00Z,DOT/USDT,16.759,16.763,16.73,16.745,4907.972,82168.894709,200
1624980240000,2021-06-29T15:24:00Z,DOT/USDT,16.801,16.801,16.746,16.758,13976.993,234514.811762,258
1624980180000,2021-06-29T15:23:00Z,DOT/USDT,16.827,16.834,16.8,16.801,13413.573,225624.206147,272
1624980120000,2021-06-29T15:22:00Z,DOT/USDT,16.814,16.828,16.81,16.826,4889.29,82233.468145,160
1624980060000,2021-06-29T15:21:00Z,DOT/USDT,16.795,16.813,16.794,16.813,3097.709,52049.933248,94
1624980000000,2021-06-29T15:20:00Z,DOT/USDT,16.821,16.826,16.791,16.798,4749.634,79840.422018,182
1624979940000,2021-06-29T15:19:00Z,DOT/USDT,16.783,16.827,16.774,16.823,5934.087,99724.840765,221
1624979880000,2021-06-29T15:18:00Z,DOT/USDT,16.759,16.793,16.758,16.782,3622.927,60791.243216,130
1624979820000,2021-06-29T15:17:00Z,DOT/USDT,16.749,16.774,16.749,16.76,4081.087,68405.823707,155
1624979760000,2021-06-29T15:16:00Z,DOT/USDT,16.744,16.75,16.731,16.749,7350.844,123047.79473,176
1624979700000,2021-06-29T15:15:00Z,DOT/USDT,16.787,16.793,16.734,16.742,5762.692,96628.240463,240
1624979640000,2021-06-29T15:14:00Z,DOT/USDT,16.778,16.792,16.774,16.788,4601.219,77226.703846,161
1624979580000,2021-06-29T15:13:00Z,DOT/USDT,16.748,16.79,16.747,16.779,9021.59,151218.748626,262
1624979520000,2021-06-29T15:12:00Z,DOT/USDT,16.762,16.783,16.748,16.748,7479.042,125396.183812,277
1624979460000,2021-06-29T15:11:00Z,DOT/USDT,16.739,16.764,16.739,16.764,3929.078,65806.192888,211
1624979400000,2021-06-29T15:10:00Z,DOT/USDT,16.721,16.741,16.71,16.736,6026.535,100815.68833,201
1624979340000,2021-06-29T15:09:00Z,DOT/USDT,16.708,16.728,16.705,16.721,12744.776,213022.288617,247
1624979280000,2021-06-29T15:08:00Z,DOT/USDT,16.735,16.741,16.707,16.709,11482.419,191975.700724,203
1624979220000,2021-06-29T15:07:00Z,DOT/USDT,16.731,16.748,16.706,16.734,18591.746,311027.459556,379
1624979160000,2021-06-29T15:06:00Z,DOT/USDT,16.742,16.752,16.701,16.727,12515.986,209310.186051,486
1624979100000,2021-06-29T15:05:00Z,DOT/USDT,16.756,16.773,16.741,16.742,7274.632,121884.334336,234
1624979040000,2021-06-29T15:04:00Z,DOT/USDT,16.782,16.783,16.742,16.756,11469.478,192179.613973,250
1624978980000,2021-06-29T15:03:00Z,DOT/USDT,16.76,16.815,16.76,16.782,11357.75,190726.590155,288
1624978920000,2021-06-29T15:02:00Z,DOT/USDT,16.747,16.788,16.734,16.766,15457.637,259049.12893,392
1624978860000,2021-06-29T15:01:00Z,DOT/USDT,16.817,16.822,16.722,16.748,29095.025,487690.469264,780
1624978800000,2021-06-29T15:00:00Z,DOT/USDT,16.842,16.877,16.783,16.813,35842.522,602537.265701,785
1624978740000,2021-06-29T14:59:00Z,DOT/USDT,16.866,16.867,16.841,16.842,5172.162,87162.774006,218
1624978680000,2021-06-29T14:58:00Z,DOT/USDT,16.881,16.89,16.858,16.862,4226.257,71298.662646,163
1624978620000,2021-06-29T14:57:00Z,DOT/USDT,16.923,16.93,16.875,16.89,7603.995,128583.597544,219
1624978560000,2021-06-29T14:56:00Z,DOT/USDT,16.915,16.925,16.901,16.923,6911.819,116873.288104,169
1624978500000,2021-06-29T14:55:00Z,DOT/USDT,16.889,16.933,16.888,16.915,15601.811,263814.354945,372
1624978440000,2021-06-29T14:54:00Z,DOT/USDT,16.881,16.897,16.871,16.889,5952.94,100521.758871,206
1624978380000,2021-06-29T14:53:00Z,DOT/USDT,16.874,16.901,16.868,16.881,13561.453,228972.997755,205
1624978320000,2021-06-29T14:52:00Z,DOT/USDT,16.883,16.885,16.853,16.871,8776.568,148011.675647,252
1624978260000,2021-06-29T14:51:00Z,DOT/USDT,16.913,16.921,16.864,16.883,8593.178,145112.276889,333
1624978200000,2021-06-29T14:50:00Z,DOT/USDT,16.948,16.948,16.895,16.914,15958.487,269992.966997,234
1624978140000,2021-06-29T14:49:00Z,DOT/USDT,16.956,16.963,16.933,16.953,3751.473,63572.591467,138
1624978080000,2021-06-29T14:48:00Z,DOT/USDT,16.917,16.96,16.917,16.96,5295.182,89683.737655,214
1624978020000,2021-06-29T14:47:00Z,DOT/USDT,16.915,16.931,16.895,16.918,7124.899,120470.444284,232
1624977960000,2021-06-29T14:46:00Z,DOT/USDT,16.933,16.944,16.909,16.913,2169.108,36702.674626,125
1624977900000,2021-06-29T14:45:00Z,DOT/USDT,16.962,16.972,16.926,16.935,6996.502,118543.566359,202
1624977840000,2021-06-29T14:44:00Z,DOT/USDT,16.944,16.962,16.93,16.962,6926.729,117415.92054,160
1624977780000,2021-06-29T14:43:00Z,DOT/USDT,16.942,16.969,16.935,16.944,10412.181,176506.937371,183
1624977720000,2021-06-29T14:42:00Z,DOT/USDT,16.912,16.946,16.9,16.94,10232.095,173135.616926,285
1624977660000,2021-06-29T14:41:00Z,DOT/USDT,16.982,16.985,16.901,16.914,20119.055,340722.560687,498
1624977600000,2021-06-29T14:40:00Z,DOT/USDT,16.979,16.987,16.962,16.982,13462.775,228546.050953,232
1624977540000,2021-06-29T14:39:00Z,DOT/USDT,16.982,16.987,16.962,16.975,13189.425,223884.065259,288
1624977480000,2021-06-29T14:38:00Z,DOT/USDT,16.974,16.986,16.957,16.986,9786.525,166113.621805,305
1624977420000,2021-06-29T14:37:00Z,DOT/USDT,16.964,16.993,16.95,16.974,23030.338,390917.75611,352
1624977360000,2021-06-29T14:36:00Z,DOT/USDT,16.964,16.978,16.952,16.964,18591.858,315340.275723,256
1624977300000,2021-06-29T14:35:00Z,DOT/USDT,16.957,16.966,16.931,16.964,6885.666,116689.022365,196
1624977240000,2021-06-29T14:34:00Z,DOT/USDT,16.977,16.985,16.936,16.957,18328.89,310903.540788,405
1624977180000,2021-06-29T14:33:00Z,DOT/USDT,16.946,17,16.946,16.975,37400.959,635002.381698,701
1624977120000,2021-06-29T14:32:00Z,DOT/USDT,16.863,16.955,16.861,16.943,14810.181,250440.27763,368
1624977060000,2021-06-29T14:31:00Z,DOT/USDT,16.887,16.889,16.85,16.864,7683.112,129568.617449,206
1624977000000,2021-06-29T14:30:00Z,DOT/USDT,16.845,16.896,16.841,16.884,7265.669,122521.278722,202
1624976940000,2021-06-29T14:29:00Z,DOT/USDT,16.829,16.859,16.822,16.854,7663.657,129055.474985,204
1624976880000,2021-06-29T14:28:00Z,DOT/USDT,16.851,16.859,16.821,16.83,7127.878,119985.365668,246
1624976820000,2021-06-29T14:27:00Z,DOT/USDT,16.908,16.912,16.846,16.849,18490.828,312230.386998,302
1624976760000,2021-06-29T14:26:00Z,DOT/USDT,16.875,16.912,16.873,16.906,8659.862,146288.831423,323
1624976700000,2021-06-29T14:25:00Z,DOT/USDT,16.852,16.878,16.825,16.875,10230.052,172374.896163,243
1624976640000,2021-06-29T14:24:00Z,DOT/USDT,16.874,16.885,16.85,16.851,6797.475,114670.100206,221
1624976580000,2021-06-29T14:23:00Z,DOT/USDT,16.823,16.876,16.815,16.873,21984.368,370478.346307,365
1624976520000,2021-06-29T14:22:00Z,DOT/USDT,16.839,16.844,16.813,16.825,19310.993,324931.131451,326
